codigo;descripcion;numero;insumo;cantidad;unidad
Y136;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;1;OXICLORURO DE COBRE;1;KILOGRAMO
Y137;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;1;AGUA;3000;LITRO
Y137;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y138;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;1;AGUA;3000;LITRO
Y138;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y139;APLICACION EXTRA PARA EL CONTROL DE COCHINILLA 1RAS;1;AGUA;2000;LITRO
Y139;APLICACION EXTRA PARA EL CONTROL DE COCHINILLA 1RAS;3;ANISAGRO;1,25;KILOGRAMO
Y139;APLICACION EXTRA PARA EL CONTROL DE COCHINILLA 1RAS;4;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y139;APLICACION EXTRA PARA EL CONTROL DE COCHINILLA 1RAS;2;VERCANI;2,25;KILOGRAMO
Y140;APLICACION EXTRA PARA EL CONTROL DE COCHINILLA 2DAS;1;AGUA;2000;LITRO
Y140;APLICACION EXTRA PARA EL CONTROL DE COCHINILLA 2DAS;3;ANISAGRO;1,25;KILOGRAMO
Y140;APLICACION EXTRA PARA EL CONTROL DE COCHINILLA 2DAS;4;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y140;APLICACION EXTRA PARA EL CONTROL DE COCHINILLA 2DAS;2;VERCANI;2,25;KILOGRAMO
Y141;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2DAS;1;AGUA;3000;LITRO
Y141;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2DAS;2;OXICLORURO DE COBRE;1;KILOGRAMO
Y142;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2DAS;1;AGUA;3000;LITRO
Y142;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2DAS;2;OXICLORURO DE COBRE;1;KILOGRAMO
Y143;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2DAS;1;AGUA;3000;LITRO
Y143;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2DAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y144;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2DAS;1;AGUA;3000;LITRO
Y144;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2DAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y145;APLICACION DE TRICHODERMA 1RAS;1;AGUA;40;LITRO
Y145;APLICACION DE TRICHODERMA 1RAS;2;TRICHODERMA;3;LITRO
Y146;APLICACION EXTRA DE POTABONK PARA EL CONTROL DE COCHINILLA 1RAS;1;AGUA;2000;LITRO
Y146;APLICACION EXTRA DE POTABONK PARA EL CONTROL DE COCHINILLA 1RAS;2;POTABON K (Jabon Potásico);5;LITRO
Y147;APLICACION EXTRA DE EDAFICO PARA EL DESARROLLO DEL CULTIVO 2DAS;1;AGUA;1;LITRO
Y147;APLICACION EXTRA DE EDAFICO PARA EL DESARROLLO DEL CULTIVO 2DAS;2;YARAMILA KABAL 10-20-20;56;KILOGRAMO
Y148;APLICACION EXTRA DE DESINFECTANTE PARA PREVENCION DE BACTERIAS 2DAS;2;AGUA;2000;LITRO
Y148;APLICACION EXTRA DE DESINFECTANTE PARA PREVENCION DE BACTERIAS 2DAS;1;West Peracetic (Desinfectante a base de Ácido Peracético);3,2;LITRO
Y149;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;2;AGUA;3000;LITRO
Y149;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;1;OXICLORURO DE COBRE;1;KILOGRAMO
Y150;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AGUA;2000;LITRO
Y150;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;3;ETOFIN;0,75;LITRO
Y150;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;STARNER 20 WP;1;KILOGRAMO
Y151;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AGUA;2000;LITRO
Y151;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y152;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AGUA;2000;LITRO
Y152;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y153;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AGUA;2000;LITRO
Y153;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;OXICLORURO DE COBRE;3;KILOGRAMO
Y154;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;AGUA;2000;LITRO
Y154;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;ETOFIN;0,75;LITRO
Y154;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;3;STARNER 20 WP;1;KILOGRAMO
Y155;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;AGUA;2000;LITRO
Y155;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y156;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;AGUA;2000;LITRO
Y156;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y157;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;AGUA;2000;LITRO
Y157;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;OXICLORURO DE COBRE;3;KILOGRAMO
Y158;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERIWINIA 1 1RAS;1;AGUA;2000;LITRO
Y158;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERIWINIA 1 1RAS;3;ETOFIN;0,75;LITRO
Y158;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERIWINIA 1 1RAS;2;STARNER 20 WP;1;KILOGRAMO
Y159;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;AGUA;2000;LITRO
Y159;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;3;ETOFIN;0,75;LITRO
Y159;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;STARNER 20 WP;1;KILOGRAMO
Y160;APLICACION EXTRA PARA EL CONTROL DE ENFERMEDADES 1RAS;1;AGUA;120;LITRO
Y160;APLICACION EXTRA PARA EL CONTROL DE ENFERMEDADES 1RAS;2;West Peracetic (Desinfectante a base de Ácido Peracético);0,19;LITRO
Y161;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 1RAS;1;AGUA;2000;LITRO
Y161;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 1RAS;2;AMISOL 13-3-44 # ICA (10820);20;KILOGRAMO
Y161;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 1RAS;6;"BREXIL MIX-MAGNESIO (MgO); BORO SOLUBLE EN AGUA (B); COBRE SOLUBLE EN AGUA (Cu; HIERRO SOLUBLE EN AGUA (Fe); MANGANESO SOLUBLE EN AGUA(MgO); MOLIBDENO SOLUBLE EN AGUA (Mo); ZINC SOLUBLE EN AGUA (Zn)";0,30000001;KILOGRAMO
Y161;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 1RAS;5;CALVIT C- CALCIO SOLUBLE EN AGUA (CaO) # ICA (2567);5;LITRO
Y161;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 1RAS;4;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;2;KILOGRAMO
Y161;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 1RAS;7;FYLLOTON  # ICA (7760);0,5;LITRO
Y161;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 1RAS;8;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y161;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 1RAS;3;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);10;KILOGRAMO
Y162;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 2DAS;1;AGUA;2000;LITRO
Y162;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 2DAS;2;AMISOL 13-3-44 # ICA (10820);20;KILOGRAMO
Y162;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 2DAS;6;"BREXIL MIX-MAGNESIO (MgO); BORO SOLUBLE EN AGUA (B); COBRE SOLUBLE EN AGUA (Cu; HIERRO SOLUBLE EN AGUA (Fe); MANGANESO SOLUBLE EN AGUA(MgO); MOLIBDENO SOLUBLE EN AGUA (Mo); ZINC SOLUBLE EN AGUA (Zn)";0,30000001;KILOGRAMO
Y162;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 2DAS;5;CALVIT C- CALCIO SOLUBLE EN AGUA (CaO) # ICA (2567);5;LITRO
Y162;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 2DAS;4;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;2;KILOGRAMO
Y162;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 2DAS;7;FYLLOTON  # ICA (7760);0,5;LITRO
Y162;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 2DAS;8;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y162;FORMULA EXTRA AZUL PARA AUMENTO DE PESO PLANTA 2DAS;3;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);10;KILOGRAMO
Y163;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 1RAS;6;ACIDO BORICO POLVO (Hierro (Fe): 10 ppm máx - Cloruros (Cl): 10 ppm máx - Sulfatos (SO4): 500 ppm máx. - Óxido Bórico (B2O3): 56,25 % min.) # ICA (7588);0,30000001;KILOGRAMO
Y163;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 1RAS;1;AGUA;2000;LITRO
Y163;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 1RAS;2;AMISOL 13-3-44 # ICA (10820);10;KILOGRAMO
Y163;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 1RAS;4;CALVIT C- CALCIO SOLUBLE EN AGUA (CaO) # ICA (2567);5;LITRO
Y163;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 1RAS;5;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;2;KILOGRAMO
Y163;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 1RAS;7;FYLLOTON  # ICA (7760);0,5;LITRO
Y163;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 1RAS;8;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y163;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 1RAS;3;MAP SOLUBLE (12% Nitrógeno 61% Fósforo NH4H2PO4);5;KILOGRAMO
Y164;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 2DAS;6;ACIDO BORICO POLVO (Hierro (Fe): 10 ppm máx - Cloruros (Cl): 10 ppm máx - Sulfatos (SO4): 500 ppm máx. - Óxido Bórico (B2O3): 56,25 % min.) # ICA (7588);0,30000001;KILOGRAMO
Y164;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 2DAS;1;AGUA;2000;LITRO
Y164;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 2DAS;2;AMISOL 13-3-44 # ICA (10820);10;KILOGRAMO
Y164;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 2DAS;4;CALVIT C- CALCIO SOLUBLE EN AGUA (CaO) # ICA (2567);5;LITRO
Y164;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 2DAS;5;EPSO-TOP SULFATO DE MAGNESIO MgO 16%, SO3 32%;2;KILOGRAMO
Y164;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 2DAS;7;FYLLOTON  # ICA (7760);0,5;LITRO
Y164;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 2DAS;8;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y164;FORMULA EXTRA MORADA PARA EL AUMENTO DE PESO FRUTA 2DAS;3;MAP SOLUBLE (12% Nitrógeno 61% Fósforo NH4H2PO4);5;KILOGRAMO
Y165;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;1;AGUA;2000;LITRO
Y165;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;2;CARBENDAZIM 500 SC PHYTOCARE;1,2;LITRO
Y165;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;3;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y166;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;1;AGUA;2000;LITRO
Y166;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1RAS;2;BYOCLEAN (dioxido de cloro);5;LITRO
Y167;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;1;AGUA;2000;LITRO
Y167;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;2;CARBENDAZIM 500 SC PHYTOCARE;1,2;LITRO
Y167;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;3;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y168;APLICACION EXTRA DE EDAFICO PARA AUMENTO DE PESO PLANTA 1RAS;1;AGUA;1;LITRO
Y168;APLICACION EXTRA DE EDAFICO PARA AUMENTO DE PESO PLANTA 1RAS;2;YARAMILA KABAL 10-20-20;560;KILOGRAMO
Y169;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;1;AGUA;2000;LITRO
Y169;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;3;BUMPER 25 EC (PROPICONAZOLE INGR-ACTIVO);1;LITRO
Y169;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 1RAS;2;HIPOTENSOR (Polyoxyethylene (6) Lineal alcohol (9-11)  100 g/Lde formulación a 20 ºC PolidimetilSiloxano, fosfatos mono y dipotásicos 1309/L;1;LITRO
Y170;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 2 1RAS;3;AGUA;2000;LITRO
Y170;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 2 1RAS;2;"ATP UP-NITROGENO TOTAL (N) ;FOSFORO ASIMILABLE;CARBONO ORGÁNICO OXIDABLE TOTAL";1;LITRO
Y170;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE FUSARIUM 2 1RAS;1;TRICHODERMA;3;LITRO
Y171;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;3;AGUA;2000;LITRO
Y171;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AXIOMA (Metalaxil 250 g/L) # ICA (436);0,80000001;LITRO
Y171;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;STARNER 20 WP;1;KILOGRAMO
Y172;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;3;AGUA;2000;LITRO
Y172;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AXIOMA (Metalaxil 250 g/L) # ICA (436);0,80000001;LITRO
Y172;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;STARNER 20 WP;1;KILOGRAMO
Y173;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;AGUA;2000;LITRO
Y173;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;OXICLORURO DE COBRE;1;KILOGRAMO
Y174;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;AGUA;2000;LITRO
Y174;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;OXICLORURO DE COBRE;1;KILOGRAMO
Y175;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AGUA;2000;LITRO
Y175;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;OXICLORURO DE COBRE;1;KILOGRAMO
Y176;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;AGUA;2000;LITRO
Y176;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;OXICLORURO DE COBRE;1;KILOGRAMO
Y177;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AGUA;2000;LITRO
Y177;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;STARNER 20 WP;2;KILOGRAMO
Y178;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE PHYTOPTHORA 1RAS;1;AGUA;70;LITRO
Y178;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE PHYTOPTHORA 1RAS;2;BYOCLEAN (dioxido de cloro);0,175;LITRO
Y179;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE PHYTOPTHORA 2DAS;1;AGUA;70;LITRO
Y179;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE PHYTOPTHORA 2DAS;2;BYOCLEAN (dioxido de cloro);0,175;LITRO
Y180;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AGUA;2000;LITRO
Y180;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;INVICTO (ZINC Thiazole (200 g/L));1;LITRO
Y181;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;AGUA;2000;LITRO
Y181;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;INVICTO (ZINC Thiazole (200 g/L));1;LITRO
Y182;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;1;AGUA;2000;LITRO
Y182;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 2 1RAS;2;INVICTO (ZINC Thiazole (200 g/L));1;LITRO
Y183;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 3 1RAS;1;AGUA;2000;LITRO
Y183;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 3 1RAS;2;INVICTO (ZINC Thiazole (200 g/L));1;LITRO
Y184;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;1;AGUA;2000;LITRO
Y184;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 1 1RAS;2;INVICTO (ZINC Thiazole (200 g/L));1;LITRO
Y185;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 3 1RAS;1;AGUA;2000;LITRO
Y185;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ERWINIA 3 1RAS;2;INVICTO (ZINC Thiazole (200 g/L));1;LITRO
Y186;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ENFERMEDADES SEMILLERO;1;BENLATE 50WP (BENOMIL+METIL+BANCIMIDAZOL+CARBAMATO);4;KILOGRAMO
Y187;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ENFERMEDADES SINCRONIZACION;4;AGUA;4000;LITRO
Y187;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ENFERMEDADES SINCRONIZACION;3;CARBENDAZIM 500 SC PHYTOCARE;4;LITRO
Y187;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ENFERMEDADES SINCRONIZACION;2;DILIGENT 720 WP (Metalaxil 80 + Mancozeb 640 g/Kg);4;LITRO
Y187;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ENFERMEDADES SINCRONIZACION;1;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;3;LITRO
Y188;APLICACION EXTRA DE FUNGICIDA PARA EL CONTROL DE ENFERMEDADES SINCRONIZACION;1;BENLATE 50WP (BENOMIL+METIL+BANCIMIDAZOL+CARBAMATO);4;KILOGRAMO
Y189;REFUERZO DE INDUCCION POR BAJA EFICIENCIA 1RAS;1;AGUA;6000;LITRO
Y189;REFUERZO DE INDUCCION POR BAJA EFICIENCIA 1RAS;2;ETHEPHON 480 SL Regulador fisiologico (ethephon 480 SL.);2;LITRO
Y189;REFUERZO DE INDUCCION POR BAJA EFICIENCIA 1RAS;5;PEGAL PH AE Nonil Fenolpolietilenoxi etanol 181,7 g/l.;1;LITRO
Y189;REFUERZO DE INDUCCION POR BAJA EFICIENCIA 1RAS;3;PENTAHIDRATADO (BOROSOLUBLE EN AGUA 15.3% + PH EN SOLUCION AL 10%  9.01+SOLUBILIDAD 20°C4.37G/MIL+CONDUCTIVIDAD ELECTRICA1/100. 4.4ds/m # ICA (9339) BORAX;3;KILOGRAMO
Y189;REFUERZO DE INDUCCION POR BAJA EFICIENCIA 1RAS;4;UREA NITROGENO GRANULADA. 46 - 0 - 0 # ICA (6460);30;KILOGRAMO
